trans_id,amount,date,trans_type,account_num
193210019,71,2014-8-19,deposit,193662965
352491660,-96.99,2012-1-11,withdrawal,586974905
172782947,-127.95,2021-8-9,withdrawal,772395265
63906300,-108.95,2018-5-3,withdrawal,790232761
282914033,87.99,2013-1-24,deposit,274235223
118711321,23.95,2021-5-4,deposit,606993197
92747816,90,2017-5-20,deposit,594742400
240292022,166.99,2013-8-4,deposit,309715323
193278704,10.99,2014-3-18,deposit,751175118
91178014,190.95,2010-10-2,deposit,471275521
161482742,-18.95,2017-7-30,withdrawal,349090872
9662314,-51.95,2016-6-11,withdrawal,866274828
25559264,-121,2018-2-10,withdrawal,406680830
330840633,-13,2011-8-23,withdrawal,251338983
58679781,-164.99,2017-5-20,withdrawal,828754587
428284785,-25.95,2011-5-23,withdrawal,366952879
46261150,-182,2018-5-7,withdrawal,243521554
92643933,-166,2014-3-18,withdrawal,306849618
150241537,-182.95,2021-8-8,withdrawal,473645044
216139429,124.99,2011-2-22,deposit,502405685
242918666,34.99,2016-6-12,deposit,149850220
329083676,-51,2015-9-27,withdrawal,806284209
383366306,-72.95,2021-10-6,withdrawal,602189309
22490339,-150.99,2011-9-3,withdrawal,788691089
256971145,189.99,2011-10-19,deposit,390387373
120856656,20.99,2012-9-4,deposit,699146953
397011053,161,2018-2-22,deposit,985733146
131200138,-127.99,2021-4-9,withdrawal,440137948
101483751,-16,2013-11-13,withdrawal,458591356
233968662,187,2010-1-21,deposit,222203695
429396768,-68.95,2014-4-20,withdrawal,395728208
73268494,77,2016-8-3,deposit,838083416
404773397,123.99,2017-9-24,deposit,484907182
181974443,126.99,2013-8-1,deposit,451217833
242808041,150.95,2018-10-10,deposit,808103558
308088227,-13.95,2015-11-3,withdrawal,242144040
67974314,-26.99,2020-8-18,withdrawal,449244830
165669836,-44,2016-5-7,withdrawal,442680980
193621305,42.95,2017-5-17,deposit,105931441
129274882,198,2012-12-8,deposit,635042592
10223688,-169.95,2022-2-18,withdrawal,243521554
178808898,68,2012-5-29,deposit,766831755
407790389,-82.99,2018-11-3,withdrawal,242144040
280018771,103.95,2014-12-1,deposit,576933790
215081835,-177.99,2012-4-20,withdrawal,398093920
13640923,-36.99,2018-2-20,withdrawal,954130902
325292773,-174.99,2021-4-1,withdrawal,354024174
151660147,-33.99,2010-4-23,withdrawal,370826699
170615704,164,2022-9-4,deposit,274235223
428090925,180.95,2022-3-12,deposit,734580525
270053927,95.99,2015-5-2,deposit,862804032
409460437,-160.99,2018-8-6,withdrawal,432114302
295237097,147.95,2012-10-26,deposit,237732570
365947019,94.99,2016-8-17,deposit,941884695
47154786,90.95,2019-2-16,deposit,632392778
344423823,-18,2010-8-9,withdrawal,921742453
100753883,44.99,2020-4-28,deposit,194580281
196287359,18.99,2016-6-26,deposit,133360381
297984353,63,2022-3-26,deposit,315049822
346548620,-51.99,2021-1-21,withdrawal,143100768
347690523,10,2010-4-11,deposit,377397857
305456580,149.95,2014-5-25,deposit,328041229
302698026,77.95,2015-2-20,deposit,816676766
251730239,-13.99,2010-4-4,withdrawal,248867132
310788176,-64,2022-3-27,withdrawal,331736938
263661950,20,2021-1-23,deposit,529467366
87949956,62,2019-9-14,deposit,968246942
349657363,131.99,2016-3-26,deposit,483956556
134765624,117.99,2014-6-8,deposit,626741689
78072255,155.95,2021-5-2,deposit,354024174
156169654,138,2013-7-13,deposit,523277866
54953782,170.95,2011-6-2,deposit,792841991
9572258,104,2012-9-20,deposit,923680237
201826062,-145,2011-4-27,withdrawal,810591259
198180020,-188.99,2016-2-27,withdrawal,137356044
187457113,165.99,2015-3-8,deposit,924528683
387016431,75.99,2010-12-12,deposit,309715323
3223712,-103,2023-4-11,withdrawal,283065979
218912240,133,2017-2-13,deposit,471275521
281384801,38,2013-1-2,deposit,630525636
57875494,-39.95,2018-12-12,withdrawal,584910653
236643697,94.99,2021-1-27,deposit,824982190
335769763,18.99,2010-10-6,deposit,846822436
159374213,171.95,2014-11-19,deposit,872111374
73332121,190.99,2022-1-17,deposit,664906990
275434618,34,2016-8-27,deposit,424053976
174737128,-62.95,2010-7-25,withdrawal,726892365
152450762,120.99,2013-10-19,deposit,994598550
254248483,124,2016-10-18,deposit,157826642
147667308,101.95,2017-7-11,deposit,979597352
323747942,118,2022-7-31,deposit,108724021
362315117,-198,2020-2-21,withdrawal,425669536
145021923,159.99,2014-11-19,deposit,546148106
187239936,28.99,2016-1-29,deposit,348757919
137987053,-175.95,2010-6-24,withdrawal,771953197
164507390,190.99,2015-3-18,deposit,877516552
330463990,-72,2022-12-15,withdrawal,368008088
337264397,193,2012-12-21,deposit,502231539
393539839,-170.99,2010-8-10,withdrawal,976973202
63833923,-16.95,2021-7-3,withdrawal,479228053
354244371,128.99,2015-9-2,deposit,541242269
74626885,-177.99,2015-3-11,withdrawal,461815913
37297511,108.99,2020-1-18,deposit,946308414
334867625,170,2017-11-2,deposit,411968848
414199395,-180.95,2022-1-9,withdrawal,374819545
194627656,-125.95,2013-8-13,withdrawal,989245925
237440071,184.99,2015-1-28,deposit,522643202
406655031,61.99,2011-8-6,deposit,346394730
234728198,-73.95,2021-8-14,withdrawal,758806247
373383180,-93,2019-6-15,withdrawal,893144959
25300831,-157.99,2017-11-13,withdrawal,647173805
212014472,-80.95,2013-9-11,withdrawal,387140701
54203724,-168.95,2021-4-28,withdrawal,252873462
278682640,123.99,2018-4-14,deposit,343574753
189442472,57.99,2014-9-13,deposit,737390604
97843471,124.99,2010-6-28,deposit,622828823
407803653,-23.99,2022-1-24,withdrawal,734580525
261614056,-170.95,2022-8-30,withdrawal,487565305
126589510,-120.95,2020-10-15,withdrawal,695570095
234673202,121.95,2016-1-27,deposit,349698684
277660488,-183.95,2016-9-12,withdrawal,711993381
357070861,182.95,2018-5-12,deposit,999849913
240047797,32,2012-11-3,deposit,472558600
69581816,-140.99,2011-8-27,withdrawal,754460798
145982931,-103.99,2013-11-24,withdrawal,487359193
399657167,95.99,2014-4-28,deposit,430417952
386289127,64.95,2010-8-30,deposit,680944373
314318638,-36.99,2020-8-12,withdrawal,771684021
43746848,-108.95,2021-9-13,withdrawal,648145996
103722640,-86.99,2015-2-26,withdrawal,495005568
91709562,-176.99,2013-9-4,withdrawal,219994073
427355321,-137,2010-11-6,withdrawal,825972566
288383304,-152.99,2014-7-19,withdrawal,211984894
164811223,-192.99,2023-3-26,withdrawal,114212668
245544817,88.99,2019-9-23,deposit,987080237
58441310,106,2018-4-9,deposit,299861912
62173094,43,2013-10-16,deposit,748879077
124639753,-54.99,2020-1-23,withdrawal,168973064
392132637,123,2020-3-27,deposit,782264677
22779514,129.99,2021-11-18,deposit,247230636
123464037,-50,2012-2-18,withdrawal,756180485
255853903,87.95,2022-6-10,deposit,238051204
89794181,-144.95,2019-8-13,withdrawal,589646916
235886681,-11,2022-6-27,withdrawal,728055202
236566688,-10.99,2019-1-24,withdrawal,295374369
357818511,120.95,2022-4-21,deposit,275582977
204195120,184,2012-11-7,deposit,622828823
332561178,-94.95,2020-5-28,withdrawal,194734564
170807634,119,2019-6-2,deposit,505354467
288873011,54.99,2021-7-30,deposit,233632203
395786090,67,2016-1-4,deposit,438416911
3556877,-157,2015-8-5,withdrawal,353135821
42653329,-23.99,2013-7-5,withdrawal,997932784
276423540,-90,2021-4-16,withdrawal,870092488
108721867,184.99,2014-5-9,deposit,882313727
189492397,-45.99,2014-4-17,withdrawal,420934236
37157813,101.99,2012-9-27,deposit,521659751
155028061,114.99,2017-6-17,deposit,521829159
392532642,-125.95,2015-10-31,withdrawal,900010862
72059384,-50.95,2016-1-17,withdrawal,207932309
76605482,81.95,2014-3-6,deposit,391627599
29471246,-25.95,2022-11-15,withdrawal,767893485
195976528,67.99,2011-11-29,deposit,827000652
409268446,-72.99,2022-11-9,withdrawal,271227674
369283027,-47.95,2022-5-15,withdrawal,127840320
151185894,-17.95,2012-2-25,withdrawal,599927211
340872198,-93,2010-10-31,withdrawal,523277866
1719837,-184.95,2015-4-28,withdrawal,322327177
7012101,-151,2019-3-29,withdrawal,648145996
293682380,152.99,2011-11-30,deposit,571570853
165566365,-105.95,2013-6-2,withdrawal,264100664
111917764,119.99,2015-9-10,deposit,243521554
149730680,-149.99,2015-10-27,withdrawal,963364884
328483830,19.99,2021-7-19,deposit,558013533
311862400,-54.99,2011-4-5,withdrawal,884385457
119364249,34.99,2012-7-31,deposit,736691971
10164845,-45,2017-10-8,withdrawal,821936441
144486472,-192.95,2016-8-25,withdrawal,708157798
117814796,96,2019-3-26,deposit,585490725
157390289,141.95,2019-4-24,deposit,619232165
175012328,198.95,2012-4-8,deposit,396168948
263211546,-24.95,2021-2-23,withdrawal,285411628
368330989,-80,2018-4-3,withdrawal,257907175
368589145,82.99,2022-3-21,deposit,882339368
80319396,-59.99,2019-4-3,withdrawal,970334231
421288631,-147.95,2022-9-9,withdrawal,368583144
174383949,41.99,2022-4-13,deposit,316378982
255897330,96.95,2010-2-5,deposit,661363805
157742113,35,2015-3-13,deposit,717882655
428257183,134,2019-8-10,deposit,608882480
170068647,-11.99,2016-1-23,withdrawal,288880265
66496972,164,2014-12-17,deposit,659353907
315093517,88.95,2010-7-17,deposit,442339434
143409518,-48.99,2014-8-4,withdrawal,308246578
282710937,131.99,2015-11-21,deposit,241926332
300844884,-161.95,2017-2-19,withdrawal,844114710
379350991,-73.99,2020-2-14,withdrawal,861866889
261689532,121.99,2019-1-18,deposit,743004278
165425574,190,2015-11-22,deposit,561776470
328084484,-56.95,2021-1-14,withdrawal,663513044
123167586,167.99,2017-4-12,deposit,162876494
377449802,69.99,2013-5-22,deposit,737390604
86752190,-110.95,2017-7-13,withdrawal,336510685
50039016,-105.99,2019-7-31,withdrawal,520191428
363533123,-188.99,2011-4-21,withdrawal,251592720
82393725,-165,2020-10-26,withdrawal,868751569
377574165,-93.95,2015-12-13,withdrawal,158733265
425901984,-58.95,2012-4-5,withdrawal,647264936
316078536,20.95,2011-11-5,deposit,701118486
319868891,124.99,2016-1-21,deposit,404204404
284594212,-41.99,2011-1-17,withdrawal,484907182
232154393,-46.95,2019-4-12,withdrawal,808424320
409986834,60.99,2016-2-15,deposit,898018850
401571651,-94,2011-1-31,withdrawal,800157069
60511284,189.95,2010-5-23,deposit,995272119
20319130,152,2012-4-12,deposit,529716360
394302574,-18.99,2019-7-15,withdrawal,780252209
288971613,-174.99,2017-11-2,withdrawal,986893989
140295872,36.99,2022-4-28,deposit,281060753
422432906,35.99,2017-8-5,deposit,433799643
27506329,-116.99,2021-8-3,withdrawal,263907931
270984470,-72.95,2017-2-28,withdrawal,762490197
160618880,-164.95,2010-10-25,withdrawal,410927987
147456883,-87.99,2016-9-18,withdrawal,950011382
232343634,-55.99,2019-10-12,withdrawal,391627599
310086326,131.95,2023-1-16,deposit,695429579
391588783,-196.95,2012-2-16,withdrawal,813271997
303916261,-17.95,2013-8-30,withdrawal,380748159
16215807,-73,2016-6-30,withdrawal,101461016
111942534,189,2020-11-9,deposit,520191428
52147591,-29.99,2014-11-19,withdrawal,913936244
149911323,132.99,2010-5-16,deposit,180330895
77072350,-134,2015-2-25,withdrawal,807183203
152915442,162,2011-2-26,deposit,818102367
402439307,62.95,2014-5-7,deposit,928135858
107030794,98.99,2018-6-16,deposit,153454600
246117924,31.99,2016-8-15,deposit,215419794
329807366,14.95,2012-1-7,deposit,451217833
152026449,-113.99,2017-6-14,withdrawal,296588083
69093919,-199,2021-10-3,withdrawal,541943286
25138026,186,2022-1-27,deposit,336444682
53109460,30.99,2016-10-16,deposit,791678289
395288940,-71.95,2021-2-23,withdrawal,671176218
292864089,-98.99,2014-1-22,withdrawal,861474800
296360583,155.95,2012-7-15,deposit,577900186
133249766,-195.99,2014-7-11,withdrawal,812194419
301649890,-195,2017-7-10,withdrawal,342798968
108686656,-74.99,2015-2-2,withdrawal,247230636
315403914,176.99,2020-2-19,deposit,160075479
100464115,-70,2014-3-30,withdrawal,714026323
33323540,-154.95,2010-1-17,withdrawal,266032101
222489358,48,2012-4-23,deposit,776439905
244374480,-88.95,2011-8-8,withdrawal,681720727
4660923,144.99,2012-8-23,deposit,572629540
332222351,198.99,2020-10-10,deposit,160075479
45732824,92.95,2012-6-27,deposit,906323343
158725251,-99.95,2015-7-21,withdrawal,211728600
337751257,194.95,2022-2-15,deposit,679950396
260140108,109.99,2020-11-15,deposit,369684907
227838517,-35,2014-6-23,withdrawal,393225712
306837959,-115.99,2018-1-30,withdrawal,169086005
151590127,191,2018-2-23,deposit,708157798
405760576,-183.99,2021-8-26,withdrawal,198455924
362666160,-183,2018-1-1,withdrawal,974456111
330535025,-66.99,2011-2-28,withdrawal,202943761
287457178,-38.99,2011-3-21,withdrawal,108648426
306320174,140.95,2019-10-1,deposit,411724938
141681369,164.95,2013-7-27,deposit,568482630
78231252,26.95,2019-1-26,deposit,667466186
392715868,-114,2022-7-29,withdrawal,734527806
348477312,-167.95,2019-7-10,withdrawal,271905973
22636145,-128.99,2010-5-24,withdrawal,111237859
152103222,-142.99,2014-5-25,withdrawal,282795895
242979780,-77.95,2018-3-1,withdrawal,737390604
351324034,68,2020-9-16,deposit,756035600
192367246,117.95,2014-8-29,deposit,348757919
201206786,146.95,2021-3-8,deposit,944887180
293313675,-143.99,2018-9-10,withdrawal,723393723
223743554,-155,2018-4-10,withdrawal,824982190
335122001,-11.95,2010-11-27,withdrawal,818102367
326793367,102.99,2017-9-9,deposit,241926332
347852719,177,2020-11-20,deposit,548749871
348983600,-41.99,2022-6-21,withdrawal,252873462
71415785,-80.99,2020-2-17,withdrawal,704806797
44153897,-86,2017-8-8,withdrawal,247230636
194881103,22,2015-4-2,deposit,404204404
143157341,105.95,2014-12-26,deposit,331751092
254255842,173.99,2012-1-6,deposit,603720680
313355775,199.99,2017-4-24,deposit,228623992
21556672,163.99,2017-2-19,deposit,290273764
355952430,-48.95,2011-1-2,withdrawal,168123333
105657273,76,2015-2-19,deposit,824839645
79096409,177.99,2013-2-11,deposit,560727523
130931185,-196.99,2014-9-16,withdrawal,426833350
358237472,-49.95,2017-12-16,withdrawal,336309968
274501102,-37.95,2017-9-24,withdrawal,423533470
71874397,-156.99,2015-11-2,withdrawal,638873663
30732395,-24,2010-11-3,withdrawal,575697594
48600064,-168.99,2012-12-16,withdrawal,710702068
387325136,-176.99,2016-3-15,withdrawal,617891287
324783678,38.99,2013-12-22,deposit,738433068
344681662,-109,2010-6-17,withdrawal,316259185
264229547,-181.95,2018-12-31,withdrawal,714026323
288224110,-119.95,2013-4-17,withdrawal,308246578
390194629,-73.95,2014-7-25,withdrawal,629399875
153260546,120,2012-4-16,deposit,797411558
428040358,-109,2015-2-9,withdrawal,345223112
165561369,86,2019-12-16,deposit,413719266
165279398,101.95,2014-4-2,deposit,998023195
155409117,-170,2015-2-7,withdrawal,695570095
248047893,-91.99,2019-5-6,withdrawal,662797185
316852879,50,2010-3-19,deposit,839788731
30333385,193.99,2018-12-22,deposit,442739825
240897876,-24,2017-6-15,withdrawal,355312299
292925841,-51.99,2013-10-24,withdrawal,976973202
295887660,-108.95,2022-8-9,withdrawal,101461016
290173038,144.95,2018-7-10,deposit,877516552
344466968,-112,2013-10-8,withdrawal,626252993
426395997,-168.99,2015-6-26,withdrawal,296646209
212627469,33.95,2010-4-22,deposit,365465568
19228394,-45.99,2014-7-5,withdrawal,863467796
326394111,-197.95,2020-5-10,withdrawal,250875753
76187547,-199.95,2023-2-19,withdrawal,571554769
293089284,-178.99,2018-3-5,withdrawal,133528970
391072289,-28.99,2011-4-13,withdrawal,320352251
40014766,43,2018-10-23,deposit,204886218
297144644,-41.95,2015-5-7,withdrawal,248130538
53187249,26,2021-3-17,deposit,366793185
84855012,-152.95,2015-4-13,withdrawal,433571214
170212030,-150.99,2019-3-24,withdrawal,373550124
18830405,154.99,2018-2-8,deposit,534752236
137950645,-104.99,2021-4-25,withdrawal,367787205
125288238,-119.95,2020-3-2,withdrawal,839788731
250630578,26.99,2017-7-23,deposit,460089158
134928966,-73.95,2021-12-5,withdrawal,288712102
324933710,-137.95,2023-3-22,withdrawal,833062814
305574741,-192,2018-2-26,withdrawal,395869565
83077035,127.95,2020-10-20,deposit,626252993
307184972,109.99,2016-2-1,deposit,772395265
299775052,-176,2017-4-28,withdrawal,235389954
322573898,37,2014-5-22,deposit,473645044
362300111,-126.99,2013-10-14,withdrawal,452104163
17151298,-133,2019-3-21,withdrawal,927047066
283629482,-119,2010-6-10,withdrawal,328041229
294114873,-105.95,2011-2-28,withdrawal,949647590
83936576,168.95,2017-10-31,deposit,691517332
39933923,187,2018-8-10,deposit,267750495
354793184,47.95,2020-10-24,deposit,185112659
398820296,72,2013-8-6,deposit,870388887
48814479,-114.95,2016-3-19,withdrawal,853417830
117865156,16.95,2010-9-11,deposit,498806172
191028782,-40.95,2011-12-14,withdrawal,983896575
41320415,-105.95,2014-5-8,withdrawal,919917532
77580316,-190.95,2014-8-7,withdrawal,333416103
372365624,55,2015-12-16,deposit,484135850
42796761,52,2020-8-24,deposit,271227674
374053738,100.99,2011-1-22,deposit,436966337
235027662,191.95,2013-1-15,deposit,687901729
230129042,-60,2022-1-2,withdrawal,348685348
331592212,-172.95,2018-10-17,withdrawal,251592105
229426891,36.95,2023-2-16,deposit,393016560
250621320,-179,2017-7-4,withdrawal,875976527
224077593,-15.95,2012-3-19,withdrawal,883357480
419134234,189.99,2020-8-25,deposit,319910538
99264987,160.99,2022-12-25,deposit,565025188
371152095,152,2016-3-1,deposit,952693329
271539604,144.95,2014-8-9,deposit,688450904
137153819,-198,2013-11-20,withdrawal,902225900
379674716,-139.99,2020-7-17,withdrawal,928987464
219251456,96,2011-7-25,deposit,564200024
372526401,-153.95,2018-4-9,withdrawal,120454597
86921289,-16.95,2019-12-13,withdrawal,202241333
145343281,60.95,2017-4-19,deposit,734580525
334123899,143,2015-9-24,deposit,386888002
370645701,-121.99,2020-10-17,withdrawal,974852080
235606734,28.95,2022-3-2,deposit,207494574
225233850,-161.99,2012-7-25,withdrawal,382489497
207163693,-127,2020-2-12,withdrawal,201776428
145221261,40,2018-11-17,deposit,959524052
212717427,52.99,2012-1-14,deposit,829921016
168273678,-38,2019-6-6,withdrawal,299861912
52144751,189.99,2020-6-30,deposit,233993574
301269456,34.99,2021-1-4,deposit,148700177
239243434,123.95,2019-10-8,deposit,565592786
297122638,195.99,2015-10-30,deposit,622828823
118955339,110,2013-3-27,deposit,914224299
112224704,-93.99,2013-4-12,withdrawal,789706327
290795991,103.95,2012-3-26,deposit,159292426
401963635,-117.95,2015-9-26,withdrawal,695429579
356953234,49.99,2016-3-12,deposit,685824897
319359902,-90.95,2018-2-27,withdrawal,422571055
203593874,-79.99,2019-6-12,withdrawal,349736375
304935498,118.99,2011-6-17,deposit,845915108
201872044,127.95,2010-7-15,deposit,651198111
227704059,-197.95,2018-5-17,withdrawal,893144959
189208045,135.95,2018-9-15,deposit,615089829
66241884,158,2014-12-2,deposit,102746646
391584707,191.95,2021-11-6,deposit,220243982
13902001,114.99,2010-5-13,deposit,349729570
75938827,17.99,2015-3-19,deposit,470149181
65430794,51,2019-9-8,deposit,250487689
353951024,54.95,2021-12-8,deposit,305024777
183062897,65.95,2015-2-11,deposit,288880265
146656155,168.95,2012-3-22,deposit,485222457
380376250,-123.99,2015-2-9,withdrawal,838412768
332748717,-65.99,2015-6-18,withdrawal,446184328
135735432,-121.95,2014-1-19,withdrawal,214264429
396561754,129,2021-6-2,deposit,316204020
300573129,91.99,2020-5-3,deposit,347979620
43605018,183,2012-4-27,deposit,145062434
67671637,-149.95,2013-2-2,withdrawal,234666204
390457644,-190.99,2020-8-10,withdrawal,979609118
6604181,162.95,2012-7-16,deposit,736691971
258434752,47.99,2012-9-20,deposit,295535869
15229652,33.95,2016-5-20,deposit,670927171
335415153,-85.99,2016-9-22,withdrawal,368200354
15589750,57.99,2022-4-5,deposit,617891287
295992982,194,2016-6-23,deposit,839860207
53012420,158,2016-2-20,deposit,150581522
374068624,143.99,2016-2-8,deposit,239315147
177492968,54.95,2019-10-4,deposit,233232263
26650854,101.95,2022-8-31,deposit,794762435
325863631,18.99,2012-12-7,deposit,469747119
356899082,159.95,2015-4-5,deposit,626252993
237072613,188.95,2015-9-24,deposit,388031046
177959400,-129.95,2022-2-23,withdrawal,751192792
150986293,-100,2013-5-19,withdrawal,291361956
78427305,-141,2016-8-1,withdrawal,369191673
387360959,166,2011-10-24,deposit,985733146
85874968,-101.95,2010-1-17,withdrawal,318228267
65869640,170,2018-1-30,deposit,983502759
226521715,153,2015-12-4,deposit,619970606
391598792,180.95,2020-6-24,deposit,454938940
144191336,81.99,2011-2-25,deposit,565525190
22975084,155,2013-12-6,deposit,234666204
12907813,196.99,2015-6-19,deposit,633358133
139814751,-125.99,2019-8-4,withdrawal,521245983
357182753,69.95,2017-9-16,deposit,790608537
140687212,107.99,2021-5-9,deposit,826964637
380898021,173,2015-11-18,deposit,930568554
340778568,68.99,2021-2-24,deposit,120706646
237835704,-189.99,2010-12-18,withdrawal,676712722
410582443,62,2019-5-18,deposit,235048437
81350617,116.99,2010-6-10,deposit,871531536
133334949,-16.99,2014-7-11,withdrawal,810727976
361191089,32.99,2022-1-8,deposit,220382082
343331795,-35.99,2017-7-16,withdrawal,263632775
408184622,43.95,2016-6-20,deposit,804326468
56226166,181.95,2016-7-26,deposit,624273471
216699079,108,2017-11-16,deposit,272951126
164469263,38.99,2022-3-28,deposit,545078010
96443542,-13,2013-7-27,withdrawal,184673873
283210834,58,2016-1-27,deposit,846822436
44031430,122,2013-11-9,deposit,396222275
267761478,-69.95,2011-11-27,withdrawal,238816756
342311344,98,2020-10-12,deposit,404055491
118636070,157,2016-9-29,deposit,205956271
122855188,-61.95,2010-12-7,withdrawal,373332271
54498757,-175.95,2013-8-1,withdrawal,141417455
429109370,168,2019-4-24,deposit,586274962
14681641,77.99,2013-6-27,deposit,713078804
3305606,79,2011-12-1,deposit,526641187
34664670,122.95,2016-4-28,deposit,988597227
343497629,-56.99,2016-8-23,withdrawal,720545131
47603035,-104,2014-3-19,withdrawal,197238084
33245697,-135.95,2013-8-16,withdrawal,919213572
196236269,-128.99,2014-5-13,withdrawal,718397918
32944420,163.95,2017-11-12,deposit,582156308
313705131,-29.99,2012-11-4,withdrawal,496002336
323725273,-59.99,2018-3-12,withdrawal,594131138
428112646,-188,2016-1-7,withdrawal,548749871
245762743,-179.95,2018-5-17,withdrawal,425669536
46338078,29.99,2022-12-13,deposit,410255848
225863192,83,2023-3-17,deposit,158134603
312340824,-171.99,2014-1-22,withdrawal,839955302
357938913,-177.99,2020-5-13,withdrawal,525796727
299937658,59,2017-11-2,deposit,719501341
377577704,-82.99,2010-1-28,withdrawal,206614904
182625721,189,2013-11-10,deposit,821574095
419954246,-52,2017-2-10,withdrawal,997662573
58277106,-93.95,2013-7-23,withdrawal,617820316
138514907,-116.95,2012-10-27,withdrawal,268273757
111151634,76.95,2015-9-6,deposit,276264879
125290988,137,2017-10-12,deposit,626961396
159128744,-103.99,2017-12-22,withdrawal,388319821
86819566,-38.99,2012-3-12,withdrawal,762823854
249583561,26.99,2019-12-28,deposit,520191428
166892329,15,2019-5-28,deposit,697152575
147949494,100,2023-2-17,deposit,748081686
179812523,86.95,2014-6-20,deposit,568482630
352214010,-181.99,2017-4-30,withdrawal,678607810
58944069,-181,2022-1-3,withdrawal,617896147
208853765,-185.95,2014-11-18,withdrawal,178540145
174687411,-47,2011-9-7,withdrawal,410927987
269005252,74.99,2021-6-1,deposit,375693261
120418572,-64,2017-10-12,withdrawal,278286439
198035029,-110.95,2014-9-5,withdrawal,867394576
338971741,-39,2017-11-8,withdrawal,929435559
185133494,-196,2015-5-4,withdrawal,127207205
400156910,137.99,2014-12-9,deposit,369603732
98811967,65.99,2019-8-8,deposit,393818222
347300314,-166,2012-4-1,withdrawal,804679608
284207970,129.99,2019-9-2,deposit,207520531
273909692,155.95,2020-10-16,deposit,714199337
54573907,-30,2018-11-10,withdrawal,462754651
67006035,-10,2019-6-25,withdrawal,668850220
160045349,197.99,2017-12-17,deposit,480837357
78451460,-89.95,2022-4-18,withdrawal,605803757
23763427,-58,2011-12-16,withdrawal,862755690
379647805,-41,2020-7-31,withdrawal,235746031
36576972,192.99,2022-9-7,deposit,752876095
272736283,-169,2013-4-1,withdrawal,504140004
312387585,21.99,2011-10-9,deposit,570366258
420242802,-122.99,2022-12-31,withdrawal,551900340
151510398,-197.95,2013-11-22,withdrawal,149850220
67325057,81.99,2021-5-8,deposit,503568477
190574417,-83.99,2017-8-24,withdrawal,496977975
120142536,-179.99,2011-7-2,withdrawal,751759060
370411932,-121.95,2012-7-12,withdrawal,617922179
87128701,42,2010-9-18,deposit,959979994
267569995,-27,2013-4-27,withdrawal,250512794
272932900,-55.95,2013-2-2,withdrawal,966563426
5361249,117.95,2017-12-9,deposit,607633810
178674993,193.95,2022-7-22,deposit,223415288
318890640,183,2011-1-10,deposit,215302735
133782233,-174,2018-7-26,withdrawal,626845265
395285335,190,2014-11-22,deposit,260473593
261135322,-53.99,2022-1-23,withdrawal,900010862
266680525,14.95,2015-4-21,deposit,251276932
105592585,43.99,2021-7-3,deposit,664577080
147659508,190,2017-2-8,deposit,834581241
65502342,137.95,2010-4-20,deposit,756050959
307996358,-196.99,2015-6-8,withdrawal,947830788
247680975,-98.99,2012-12-14,withdrawal,336734142
102485960,128,2017-9-2,deposit,568888107
265341709,137.95,2022-5-3,deposit,200324321
72994949,-188,2014-8-16,withdrawal,560727523
76196691,-57.99,2012-8-23,withdrawal,589666050
301923897,119,2023-3-7,deposit,247230636
344163765,151,2015-5-26,deposit,485295585
299834479,-94.99,2010-11-7,withdrawal,147091403
51849116,91.99,2018-9-12,deposit,741032697
221122532,-84.95,2015-8-3,withdrawal,486851103
29500745,-199.95,2013-12-21,withdrawal,279249520
417219948,74.99,2013-3-5,deposit,235658667
257879349,-173.99,2018-5-27,withdrawal,624151609
327243536,190,2018-10-3,deposit,295535869
404071011,59.95,2020-4-30,deposit,337882800
178128496,-45.99,2022-6-8,withdrawal,442339434
185046372,132,2012-4-8,deposit,759429982
247820074,115.99,2020-5-18,deposit,828754587
229537823,-143.99,2022-1-14,withdrawal,870092488
392123200,-12.95,2020-9-6,withdrawal,908514166
228498952,59.99,2010-9-12,deposit,399464591
118996169,-114.95,2022-7-10,withdrawal,827000652
69725451,-87.99,2016-10-31,withdrawal,603241462
305700134,46.99,2012-11-17,deposit,530933912
423597322,142.99,2017-8-30,deposit,813271997
14896890,91.95,2020-6-28,deposit,345595209
385454525,184,2012-1-20,deposit,372673478
308826279,169.95,2012-9-8,deposit,669658801
32007886,195.95,2021-9-24,deposit,116966900
301426230,-29,2022-2-8,withdrawal,882313727
49432419,-118,2014-10-14,withdrawal,109079638
274967802,150,2016-4-24,deposit,726627543
425617747,-93.95,2014-4-26,withdrawal,483956556
37765842,-120.95,2020-2-6,withdrawal,545078010
351540402,92.95,2019-4-2,deposit,462144240
19946351,-129.95,2021-10-22,withdrawal,424730282
188963001,-194.99,2015-12-4,withdrawal,530933912
194872855,-128.99,2017-6-6,withdrawal,419008508
88596266,45.95,2016-7-20,deposit,461888217
252917725,46.95,2020-10-13,deposit,123322195
186815679,-182,2018-1-18,withdrawal,182587373
277444799,132.99,2021-12-24,deposit,304783021
29142453,157.95,2010-12-30,deposit,472558600
254111113,-160.99,2020-12-9,withdrawal,659353907
209211745,-79.95,2012-2-4,withdrawal,723115964
188693492,-159,2016-4-29,withdrawal,347435621
22736822,-113.95,2018-4-2,withdrawal,913936244
239777709,-126,2017-3-14,withdrawal,808424320
139279132,-69.95,2018-1-25,withdrawal,847114972
404773173,119.99,2011-9-13,deposit,525341742
359701696,23.95,2010-5-25,deposit,780252209
