account_num,account_name,balance,branch_id,type,customer_id
672311359,ggierhardd6,529819.94,560,savings,31413444
886226389,dphippindu,529832.75,239,money market,238927174
122302310,emcnairz,529976.83,500,savings,292021279
854133169,icushele,532750.22,406,savings,153771748
702881267,admitrovic94,533107.16,844,checking,222822113
387140701,psapauton3u,533671.16,658,checking,27022231
804409779,mdodshunqa,534011.4,500,savings,236276527
220382082,bstallebrasskv,534705.38,692,checking,310959442
930048702,achilesfi,536583.23,692,checking,157193363
364330370,mclemenzah1,536610.16,903,checking,422851026
816192729,ibirdwhistleis,537674,272,savings,232655403
748092423,mfonteynelu,538212.51,530,savings,86064344
961093388,tdebrettro,538515.63,500,savings,243391410
560727523,kclothierjs,538928.92,406,savings,425052702
486410022,rgobeauml,540332.36,827,checking,40138604
596979874,bpibworth32,541084.49,500,savings,203907164
568888107,heastmeadrg,541217.44,849,checking,423202941
476533664,hbakhrushkin7l,541596.7,500,checking,10989525
977358796,hkarlikpg,542377.36,429,checking,72623075
331751092,fwheaton3t,542664.54,949,checking,149655419
528779555,jwadwelljt,544338.43,778,checking,324149806
516970562,dcandey5p,544410.49,949,savings,31046598
594920818,godamet,544555.31,692,savings,15740331
723115964,lramsdale62,544614.03,406,checking,381370397
651065256,cstern95,545253.13,902,savings,348481717
958037364,mrubertislm,545382.14,608,savings,428819588
624151609,zraxworthy5q,545952.23,692,checking,424808908
383525833,msimpolebz,546094.88,406,checking,84913642
842306783,bdubbleny,546297.41,406,savings,154439399
709390704,jpreston5g,546330.35,214,checking,353863595
552762801,myurasovix,546794.07,902,certificate of deposit,58095797
517011578,wduffit7b,547920.39,658,savings,192751700
222203695,rgeavesfv,548361.7,902,savings,251596282
248130538,hrupprecht7m,549968.38,692,savings,8667769
529467366,ablondenkx,550188.42,608,savings,388243091
201727099,jkimbrey58,550315.33,658,savings,194861618
362427664,etophamhu,550733.27,799,checking,336778149
759429982,mureyu,550751.34,429,savings,328281194
543582633,nastridge9c,551323.23,903,savings,34854680
565525190,abuffyen,552417.25,406,checking,83246785
273540538,bmanuelyqq,552426.86,500,checking,330991385
469846022,kshowlerpr,552708.73,330,certificate of deposit,21258063
832606325,ggarz41,552709.63,291,savings,161477262
748879077,cperringtonbn,553172.01,799,checking,246540528
470289489,ddammarell1f,554283.52,406,checking,331769294
482531687,sarnaudimo,555174.59,239,checking,310207613
202405221,gmcnirlan4l,555228.56,560,checking,286476928
403420360,glongshawgk,555360.68,902,savings,308982983
536012078,cbanburyh7,555726.86,151,savings,118684018
656150036,ndaffeybr,555920.32,500,savings,336607062
628421032,gditzell3,556400.95,844,checking,90281667
213515489,pbraggemc,557324.32,500,checking,73034235
686041067,cwarsaplq,558418.74,949,checking,348267240
235895100,gdyhousefp,560338.8,658,checking,88171813
788691089,jjude20,560830,406,checking,396560357
274888278,cfavela13,560958.4,815,checking,385912516
913936244,alindsay1v,560983.68,530,checking,22321719
501818898,rluebbert1q,561159.76,151,savings,131221158
738777119,rganiclefn9,561409.38,330,checking,368985647
112865504,nmordanh,561758.04,429,savings,301589659
759054466,pswatridge12,561780.74,406,savings,234522286
345223112,bblacksellj3,562889.48,849,savings,120483421
361734021,hmorecomb9e,563490.5,214,savings,251569204
198455924,mrayburnn7,564044.89,104,savings,42114849
971469464,btorrymf,564523.04,949,savings,103724703
194718273,kgoadbie1h,564855.79,291,checking,236283084
364216857,aizzattqm,565209.24,239,savings,18860643
803489138,mwesson5h,565490.3,429,savings,83020954
267720760,mflippiniia,565753.08,692,savings,1545696
224030204,lpartongw,566014.4,692,checking,304935498
149860008,fburtwhistle1t,566099.78,827,savings,261193810
500123994,fbellengerj3,566277.77,406,checking,62202798
715535089,cbasnettn6,566954.99,844,savings,246534324
835607402,astoutlj,568258.08,799,checking,90431092
496002336,lspavinsfo,568259.64,949,certificate of deposit,182464792
713831105,vcoggonq,568419.57,815,checking,166510727
594732857,cvarndalliq,569138.42,949,savings,174361028
906323343,csokell1x,569686.89,560,savings,53066433
803434120,fjouannotgx,569826.63,151,savings,263211546
349698684,drochewellm0,570032.37,560,checking,428082148
194899280,bfuidge31,570296.88,608,money market,342258893
961828721,msprulesm1,570890.37,975,savings,370448583
732936016,mbrunsennz,571390.19,903,savings,414477743
658910845,bbonndf,572051.68,692,savings,3961090
594742400,kironsideao,572603.87,214,savings,75157987
478858445,dchadbourne22,572879.21,291,checking,414477743
408255369,cgibbingsio,573121.09,849,savings,31391907
580384518,bwintlehm,573326.7,151,checking,385454525
382020183,btarbertm5,573722.04,291,checking,52931070
978207078,eroby8d,573911.32,608,savings,180897307
652784969,kirdalep2,574234.78,104,checking,118234258
795840917,aturrill1d,574530.07,975,savings,22462778
228623992,atunderjy,575600.17,692,checking,395570526
128675956,arobardey1c,575893.14,560,checking,109286675
374819545,pratley9g,575961.05,799,checking,396561754
864139412,crosbotham9v,576022.75,530,checking,295216539
571813847,lmanwell9h,576135.95,692,savings,144783495
636832538,jmackley6c,576222.63,778,checking,331769294
231190032,jluckhamku,577679.22,799,savings,206889423
279249520,ssheerinbt,577789.05,778,certificate of deposit,363676249
555969788,sgrayshanc2,578086.31,214,checking,292720523
368594089,cwellbankmr,580620.21,272,checking,389938458
635089692,kbaumenk,580707.76,778,savings,156557681
519074613,rider2,581929.82,239,savings,412924131
516765392,mgerritks,582021.9,214,savings,251596282
994746271,azimek4y,582084.32,214,savings,334112236
490606839,lmanishy,583329.56,902,checking,73668484
953082981,lsnelct,583746.54,530,savings,310020425
874980003,oloweyay,584284.67,530,savings,25736369
805569894,mspottiswoodgz,584544.47,500,savings,188865681
178540145,lpickoverl4,584834.65,104,savings,327054894
737634798,dpollock4g,585016.03,849,savings,315951278
622026538,kgrattanco,586100.12,429,savings,209524306
879341433,asyrettma,586621.17,151,savings,397872765
258189878,mcianelli1b,587067.99,239,checking,246892591
779952756,jwhildea0,587143.33,608,checking,337950146
905180067,branbyot,587699.65,692,checking,66538129
200211696,eimpeyob,587884.9,815,savings,153604125
980231817,bnecrews3a,589071.35,827,savings,133674479
158371252,cgodsellp,589421.22,272,checking,354554270
573621217,gritchiehd,589490.88,975,savings,6068967
306277361,achaffey3s,589877.94,827,checking,178975819
507222419,wjirak1h,590038.67,975,checking,353960420
223580640,abarkwayiu,590548.33,530,checking,161479435
316187501,gwilbud7t,591841.42,330,checking,276143258
593849391,htruse6m,591962.26,658,checking,228460059
109200399,phakkingec,592005.61,844,savings,390343053
512777192,wsloracn,592682.36,214,checking,51868791
439837709,hharrald1q,592686.26,778,certificate of deposit,297448720
762448468,akeyworthu,592754.89,330,checking,418012063
910666424,cpitchford15,592839.63,214,checking,133708995
922181645,umochanrb,592946.41,239,checking,167673907
857898443,sperkinc2,593359.36,658,savings,268497108
990216970,pridgewellh,593706.85,530,checking,201999407
236519068,kfloresh6,594158.15,692,checking,110769145
517921433,bbodley9r,594500.36,949,savings,199938376
776172097,mgheraldi3d,595497.22,239,savings,187596796
204426028,dfellgateef,595851.91,330,savings,321164031
488646411,ascrubyhw,596166.73,330,savings,208552438
349729570,rtolmandn,597021.38,239,checking,189208045
772572979,ckemme84,597420.72,272,checking,427234199
153980819,madneyju,599910.58,949,savings,108196761
123322195,ngiacubonm,600121.25,815,checking,336108332
380132982,bedmetthl,600393.87,692,savings,409460437
547836752,salywencp,601263.42,799,checking,215056891
958655147,vskea7k,601796.4,608,checking,266816632
855780925,jfontellesgq,602180.8,406,savings,211695277
329223601,jlacerlk,602610.81,692,savings,291801050
278472641,covenc7,602804.75,608,checking,236291230
315855028,lswanbournees,603432.61,799,checking,355955313
994478280,tmatelyunasbp,604131.28,151,savings,222989575
975841755,jjanzen7h,608247.47,799,savings,141029216
299590579,rlairdcraigjo,609317.66,692,checking,6702459
724478415,hlampett9f,609319.09,429,checking,241094166
619970606,pdunnetkk,609596.75,658,savings,218912240
264100664,jpickwellpj,609883.84,151,checking,122939271
894369690,tdaoust8j,610298.16,844,savings,50814820
871531536,bhumburtonh2,612307.78,949,checking,391682564
505615690,fberriefu,612579.41,827,checking,81579453
609959292,ibruyntjesh0,613732.88,849,checking,50039016
686706400,lrogerdt,613755.75,658,savings,174361028
428392327,fmaletratt6j,613843.75,330,checking,378351350
596336722,echasier77,613885.74,658,checking,170098949
443865500,henosdi,614453.26,500,checking,345012588
665811137,prigbyf9,614762.75,560,certificate of deposit,26724619
855369224,jcandy28,616091.17,429,checking,401801886
397412432,pdysterdy,616108.91,406,checking,154628861
101179168,semmersonhk,618369.24,658,checking,51868791
471146207,cbelsonkl,620433.83,239,savings,182464792
196226719,jdambrosio6p,623136.27,658,checking,198035029
301544788,bnunnerleyee,623568.43,975,savings,144783495
268273757,mcockling3x,623592.33,975,money market,100464115
142535738,fmaciakdn,624937.46,844,savings,197354481
585198461,syabsley46,625214.48,151,savings,312470521
882318323,chastgb,625490.16,406,checking,386915216
980302657,mbishoppqt,626001.26,949,savings,160965900
385997464,wramsellhp,626156.42,406,savings,347244335
194785269,hsteelybc,626881.77,291,savings,404067827
271905973,bcrossland7e,629448.3,975,checking,112478530
795067382,ljannasch44,629554.54,799,savings,343247697
776519968,tedesoj,629647.19,239,checking,107900399
142710188,gcurr2k,630309.4,272,checking,1682786
197790623,rrizzik4,630685.61,560,savings,112353620
711993381,bflookb9,633240.78,272,checking,22149517
110165103,naistropjg,634937.66,975,savings,141861776
169910320,tquartleyj6,634978.68,214,savings,273117740
340337646,adicey8p,635319.94,658,savings,132260733
568008677,fwilkinip,636612.2,239,checking,47671043
634320025,pmoring9u,637155.66,104,savings,352696189
851049104,smarrowsb0,637285.16,104,savings,380026607
193277660,fcufleype,638295.23,291,checking,182009645
138631256,jminerqx,638406.05,530,checking,48310807
267883309,mkeigher4u,638418.85,272,savings,86064344
167913349,hcutsforth9x,639287.19,799,checking,318091429
792165019,rcaveb8,640582.15,975,certificate of deposit,341599104
835846989,fpyviskh,640760.13,330,checking,247164583
507599657,awreathll,641000.02,151,checking,372526401
914263046,whallbordlw,641064.91,827,savings,188865681
741159414,bamerighiof,642220.76,330,savings,165940942
183035782,ntrownsonka,642501.72,214,checking,133674479
579520538,omathelonb2,642965.14,330,checking,236286224
189688203,kenriquez6i,643070.52,530,savings,138330073
523578335,narnoldr9,643082.84,902,checking,81105774
117353022,lswenson76,643525.69,104,checking,221298599
381411478,despinasgl,643756.67,849,savings,14727242
587684060,sharbourem,644979.52,272,checking,192071266
436966337,esellarmr,645383.72,272,savings,280755984
375693261,tmcclarenh6,646990.42,530,savings,50226526
647619741,mburminghamhr,647634.39,291,checking,59140180
937027738,fwarlowrb,647657.9,799,savings,102286290
128510932,flemasneypa,647727.93,975,checking,187596796
305699027,nougheo,647937.12,608,savings,288941513
993957564,sarnholzg4,648048.59,214,savings,242784209
134091436,katkins8y,648179.86,429,checking,28616850
881380097,mjirousekgp,648777.47,272,checking,117428629
159106306,gsimonellioq,649424.1,214,checking,324149806
906508789,nmontier3g,650075.28,272,savings,413727342
473564265,tclardgekz,650227.67,849,checking,369014794
625224849,cthomassinfq,651288.3,844,checking,347471454
315005630,zerrettfu,651315.22,608,checking,405940075
797411558,lcraythornr1,651470.31,658,checking,331373015
230482025,mgarie50,651831.98,949,checking,230007244
447627280,hpengillyaw,652111.98,778,checking,135942955
318245071,ciiannonikl,653011.18,239,savings,295528646
365465568,horgeean,653990.38,799,checking,90737735
559214285,gpottef4,654075.97,272,savings,352635795
548594789,dcheesemank1,654799.18,902,savings,293934975
762823854,istapley1n,656686.77,608,checking,374004995
974647295,imayhew8i,657494.21,330,savings,935059
518996943,arowsellgi,657703.21,151,checking,78348493
453650155,tbritianfd,657704.23,608,checking,221976940
258162115,jmaryman5q,657890.69,815,checking,254382502
820871067,elugghn,657950.64,608,savings,155194536
131563843,ekiehne1x,659199.77,827,savings,168679547
490907700,tdimmickhv,659300.47,692,certificate of deposit,63803418
368200354,rscanderet58,660486.34,815,checking,42089673
112296583,cmoberley2n,661066.98,291,savings,158119343
764161988,aboheanv,663646.35,560,checking,280442781
741046468,kbettensonjx,664417.58,104,checking,382534360
916905373,cduckering8n,664597.9,827,checking,167219373
259833468,ashilstonec5,664701.29,692,checking,176859115
986390798,ndobell53,665288.87,608,checking,131971289
474846656,gpischelch,665890.85,560,savings,193532657
536194978,bmeachan38,666203.12,530,savings,354797092
696969396,estaytkc,666694.09,799,checking,368737193
479381103,atevlinb1,666967.01,530,savings,318511535
553020074,tbiscocr,667229.63,151,checking,192747655
685288916,afencottq7,668145.84,104,savings,199479670
962052742,ssmithend4h,668371.17,778,checking,183251675
791652061,jwoodyerlg,668373.74,291,savings,315951278
811607096,bkettlestringemq,669461.53,975,checking,335246995
285942560,jmacallanql,669631.57,658,checking,263376631
385595245,ascocroft71,670702.73,151,savings,232308442
551349939,haldousd1,670748.11,330,checking,40340777
966783631,bdoleyid,672910.34,500,savings,333122704
969230180,wdurbinhs,673036.19,214,savings,332216762
866916930,lmockford4s,673094.57,560,savings,201575580
451399344,pblaschke72,673108.67,778,checking,84913642
574739318,dhalbordi9,675355.09,799,checking,267482596
823855354,pdehailes89,675688,429,checking,83065387
367787205,fpetelm7,675787.76,429,checking,44446516
560842316,kpadberygd,677261.88,291,savings,234312215
615155289,cduhamel7i,677710.38,692,checking,55899001
815263785,gwalshcq,678940.56,692,checking,78072255
380558679,pstaileyol,679118.32,975,checking,6702459
444088689,brousellld,679596.63,272,savings,394445004
575566179,bbodegaau,680176.63,500,checking,6945250
198186743,mdilowayqr,680360.95,903,checking,172410820
783233709,ebedowe4,680621.23,692,certificate of deposit,387814277
257365159,dbrightlingqn,681085.64,560,checking,333786826
629500665,cfilippazzolf,681168.81,903,savings,366449859
122269634,schamberlained0,682010.27,975,savings,28031958
801638647,mwilloway77,682588.63,530,savings,402985753
528399110,jsmetounqi,682613.38,903,savings,372526401
203941076,kbroadisic,682748.78,975,savings,3961090
486951620,gbarron37,682999.41,844,savings,240867556
633623949,enardrup35,684214.04,692,checking,118234258
293748938,dloeber2p,684626.5,429,checking,251191259
418730907,bhannafordc8,684904.46,815,checking,243665275
312897217,rbrenston4c,685051.54,692,savings,389291066
273305457,jblaschke8j,685077.13,827,checking,48955227
180199786,mmcdiarmidlp,685186.4,778,savings,312345089
417223197,ranlayoa,685483.4,949,savings,199511940
188325826,aarro14,686143.23,291,savings,338971741
668850220,flowm,686649.77,500,checking,256818916
433882920,ldarrelj4,688546.11,778,checking,43381524
191150276,mheales2y,688674.42,272,checking,286535554
861866889,rwinwrightgy,688779.77,608,checking,274348366
450157873,nferrettife,689000.13,500,savings,82760517
485825111,cjewispl,689284.5,500,savings,45561839
722601688,olandalqh,690292.28,406,checking,291801050
470149181,jmccadden8g,690328.83,778,checking,61048672
599491677,froser63,691357.84,902,checking,209822112
411397306,hedelheitfa,691678.91,799,savings,386667050
870083996,twalshamiv,691756.65,330,savings,154628861
430962096,rcacacieij,691758.76,104,savings,333174387
871945097,bbaverstockmk,692518.1,330,savings,155194536
958837531,tlamingh2,692786.74,291,money market,316534835
806668843,kgosden1u,693185.76,902,checking,376401489
829921016,keyden51,693852.97,692,savings,370448583
856085582,cdraynop,693885.09,291,checking,145487668
673806580,ggotthardsfas,694393.94,849,checking,88171813
707943811,gshrevek3,694558.78,239,checking,87780097
203028171,sconeau1o,695338.08,500,savings,83719718
315806114,imilkeham3q,696040.71,530,checking,40266357
448417511,rblythax,696690.33,949,savings,161995495
106964806,mlemarg9,697338.63,608,certificate of deposit,358376786
823231897,ehellings4g,697446.11,330,savings,390187976
663284670,rlindhek5,697752.18,975,checking,118234258
930927590,blillegardmu,697782.85,291,savings,341982140
266032101,nbernadona8,698510.25,104,savings,275314588
281652466,omeadowcroftjr,699867.37,272,checking,198746613
276264879,jbulger8f,700339.88,844,savings,352344075
889376191,bivoryam,700494.95,903,savings,31046598
525078217,wmcvrone3b,700692.22,902,checking,111406564
461166970,ybeafordmm,700809.38,902,checking,37916732
360244827,bbannermankn,700926.77,975,checking,347471454
715170933,mjanikkj,701003.48,902,savings,376699981
737670811,eearlyl0,701060.6,778,checking,429297622
966183311,cfantini56,701169.41,778,savings,135558181
370282898,wsiemandlhu,701377.56,104,savings,280755984
870388887,tredmond69,701891.29,608,checking,109286675
280281056,rhannabv,702659.04,239,savings,118711321
464551873,iismirnioglou6h,703288.18,530,checking,230727730
766628554,mwylammz,703355.84,151,savings,143426458
498806172,stupper5z,703529.79,104,savings,319818368
795559829,etrime41,703929.55,658,checking,180492853
720453007,qpogg86,704104.08,799,savings,251076272
813152221,emacandrewk9,704139.17,291,checking,276721990
823515605,kfirpibu,704281.06,949,checking,20786963
117961021,nhawketjv,705464.84,214,checking,316123156
809726146,dsimister5k,706018.04,406,savings,394661145
328405659,athriftqd,706029.6,239,savings,315951278
506209948,ksantosb0,706427.51,827,savings,358139467
358005992,aburchetthp,706597.83,849,certificate of deposit,37916732
550684004,rberfordc5,706746.65,849,savings,316534835
714861415,gcoyneh9,706756.1,500,savings,159166119
567801398,aeastes99,707676.21,975,checking,194049761
863104527,jchildso6,708097.71,608,checking,218239812
747227285,neverallai,708374.72,560,checking,129279380
584910653,fwilmorea4,708492.72,608,checking,167303805
534182157,uildenbd,708706.05,658,checking,384156449
579517496,cbischopra,709583.84,658,savings,278107571
284690835,scorkhillno,709710.77,104,savings,130965258
633358133,ityriern,710246.01,330,checking,424808908
216018583,tprykef0,710805.42,815,savings,365190117
568636410,ovazquez1l,710887.34,692,savings,243419733
278286439,sryce6v,710898.44,903,checking,191464045
212717011,gibbotson5v,711222.26,778,checking,61497154
217398571,gtancockr5,711863.49,272,savings,42089673
401091589,aplankemg,712121.6,815,checking,370702194
709683474,iduckersnl,712873.89,949,checking,399493917
182946867,rbernhardt49,712884.58,849,checking,326113697
823446279,jrowswelljb,713022.91,608,savings,23013615
284233237,bivancevicog,713662.43,827,checking,208503486
980237892,acaghydc,714640.26,214,savings,352972946
157297322,bgomersallos,715483.42,799,savings,274967802
444027061,modbydg,715672.43,151,checking,323532740
957252665,lcurphey6j,715720.01,827,checking,99634243
304701858,rkuhn5k,716662.24,151,checking,420130347
525796727,mwoollastonih,716956.19,214,checking,254901501
311923345,abolmann1i,717206.1,272,savings,209052663
643826779,mrunnettd2,717238.55,406,savings,17257243
467076913,dmatisserf,717964.62,500,savings,417666996
832285616,sbailess9q,718376.58,778,checking,81706044
928052166,tnorwich72,718508.35,104,checking,83146678
769925576,nwasielewskily,718577.86,658,checking,334112236
407471970,srochesfx,718730.55,778,certificate of deposit,358139467
906862878,wredwall6m,719649.54,330,savings,73268494
952637321,dmirralls9t,719685.58,844,savings,85378899
310336637,ysheeranpz,720077.45,975,checking,336128789
792595920,aoheffernan6d,720474.18,778,checking,338910117
699597991,vmccumeskypr,720637.24,104,savings,318674544
908652865,kalexandersennx,720820.55,272,savings,396560357
473477199,mlamont4m,721400.84,530,checking,428819588
189398616,hwaterdrinkerq8,721537.34,530,checking,276114073
571570853,cfawcittjd,721697.99,849,savings,353978333
556963025,nboustead7s,721778.77,530,savings,285477577
468454493,bmabsono,721995.6,975,savings,168728718
380326712,sjorcke18,722450.66,692,checking,252118035
122717737,krembrandtq8,723089.34,151,savings,123449793
663502605,shaggeth54,723210.73,530,checking,407692033
201921570,rduferie1o,723857.66,799,savings,399493917
241041978,mdaubney6,723934.97,975,savings,385671291
877246911,dmerritone6,724987.24,104,checking,194049761
557420984,bmingeth0,725140.11,406,certificate of deposit,146959696
931297586,achristopheee,726161.22,530,checking,23013615
422509958,sdavidove3o,726352.22,151,savings,45561839
536725769,mleeves94,727397.38,827,checking,402889397
872818326,mshory7z,728171.51,902,checking,418332594
931595485,wbegin3e,728296.21,560,savings,260420464
999849913,vtownsleyab,728579.59,104,savings,324507200
941569661,cchevolleau67,728730.55,799,savings,410284886
957804923,cdrews3z,728988.29,827,checking,313887963
338527506,mogormallyri,729945.8,949,checking,40138604
530945735,zgauntao,730144.29,692,savings,236035892
725422703,rmouldenfa,732035.12,975,checking,153026267
489244950,ncheinene,732274.12,560,checking,353960420
874472199,jmesserme,732512.95,778,checking,102286290
317515330,zbrearley4d,733262.7,844,savings,374024105
652516068,ltweddleit,733274.38,406,checking,261193810
862755690,dshervild6,733818.64,429,checking,83065387
333655123,bupcott7v,734153.18,104,checking,316895376
948273526,edonn36,734154.89,151,savings,146191536
608856577,gmeakerlo,734191.92,849,checking,133173874
451596401,ctremblayd7,734382.03,975,checking,295142438
789287334,rerswellg6,735020.59,658,checking,81708891
655186844,tbroadwell6f,735367.33,815,savings,404067827
606529338,shazeldenent,735756,658,savings,361042139
881810037,wharbarrr,736563.79,239,savings,341982140
320851923,llampett2t,737390.53,902,checking,324149806
823097133,ladlemfh,737715.71,799,savings,362806231
482544260,iskeatesdv,737785.17,429,savings,28616850
860819152,wkeileyaq,739378.53,799,checking,284652016
424187013,esimkovichos,739570.43,799,checking,368352648
101767491,mleuchars2n,740098.43,902,savings,266816632
305317805,mrodellhm,740120.2,560,checking,356974207
267726626,vverog3,741010.44,330,checking,215468041
470431062,kmarlingq6,742014.22,799,savings,54573907
430714856,alinkleterdx,742054.29,692,savings,275516684
221765101,ltimbridge8h,742819.08,530,checking,323772369
998676176,rflynnkp,743099.3,406,certificate of deposit,320513284
497489250,crigollecd,744693.15,827,checking,399586985
161713586,jhowsan90,745861.04,692,savings,275516684
872794045,zkingzettbk,746572.53,849,savings,346543077
603829529,egunbyqe,747011.31,815,savings,142538606
387431064,slonghornepd,747086.01,903,money market,211260633
939231595,ddowsonqo,747086.53,975,savings,37297511
136367254,erichfordb2,747110.31,500,savings,390764211
585911348,gskerrittov,747448.53,608,checking,217436926
807343354,mgricksjz,748275.93,330,checking,273909692
366667085,kmcilvaneyog,749298.23,827,savings,331934215
588369773,aboatwrighta7,750789.41,844,checking,352635795
271701518,mtorticek6,751646.53,272,savings,26724619
756050959,leldrittcg,752553.23,239,checking,210517559
574859952,dthonasondr,753138.01,827,checking,31391907
660210050,rwycherley1,753255.36,815,checking,208346334
169045001,agylesbo,753926.78,844,savings,351643070
965884913,mbandey7r,754183.79,104,checking,250966976
765842457,kyanshonokw,755713.84,902,checking,36249210
455028794,lhounsomep,756016.77,291,savings,429075549
131274903,rgisbylc,756788.26,975,savings,318649744
228475648,srolfikm,757154.18,560,savings,117436247
738433068,tarnaezca,758062.45,778,savings,90743582
194710623,aflewan80,758979.55,658,savings,115476193
292809480,tcoochdr,759082.27,406,savings,405483018
757704885,eguisehb,759430.81,239,savings,393945022
393003460,eforseykg,760185.16,530,savings,315919676
536160156,mmaccafferkyii,760405.11,429,savings,38797263
255419483,kconnoroo,760807.77,903,checking,122732863
372834155,rmuat9o,761414.78,500,savings,227439491
762490197,ddeblasihr,762815.9,949,checking,310207613
809720277,jprangerrj,763316.26,815,savings,413243158
791678289,ahails55,763895.51,849,checking,412924131
927341773,jwikenm,764588.09,815,savings,47671043
497235792,rboxe5r,766561.14,151,savings,389938458
876283714,ljerosch1a,767622.56,530,checking,1545696
335090015,estammers2b,767895.75,151,savings,10398862
116966900,cmansken,768219.37,849,money market,330442631
309715323,acrillypu,768298.89,827,checking,53276849
811313393,cgroocockn5,769182.62,815,checking,245544817
619232165,cdemendozaok,769501.12,560,checking,158119343
334255953,smcsherryqz,770437.9,500,checking,374011677
556330900,mburdismb,771014.63,608,savings,19994145
847340082,vleland87,773080.98,291,certificate of deposit,121390522
865296204,jcaveillpf,773979.13,214,savings,305942223
254431315,cflementqn,774325.13,692,checking,348267240
857808425,mtousonmn,774372.26,658,savings,268020822
437702849,bhallwood1v,776084.46,658,savings,41732114
388757051,rlewerenzp,776255.36,949,money market,229323856
111457956,adutsoncr,777356.84,151,savings,204265875
825775927,spauerot,777916.9,692,savings,179974380
337255172,hchritchlowdp,778863.22,975,savings,270090760
172421991,hvoffg0,779165.44,844,checking,181472554
348308948,hthewlesspv,779521.09,239,checking,102177341
685824897,dauty96,780143.03,530,checking,326113697
540548749,bpharrow8i,780379.97,815,checking,167391478
187466953,mmatterdacene,780610.3,560,checking,343497045
399037977,kmcduffiein,781554.12,902,checking,156557681
968246942,gbessetton,781572.55,406,savings,420110950
216186127,ltheobaldsdh,782043.05,104,checking,148955556
941176552,cgentlerh,782869.85,291,checking,51872821
933236891,churdedgeba,783023.88,330,savings,175788035
108197406,jcasinim8,783485.77,799,savings,42089673
767187453,gcastle25,783759.6,799,checking,412027258
221020562,mtyea6,783894.59,849,savings,378374388
499420206,corwince,784029.2,902,savings,337543628
499394133,msabban8u,784143.68,429,checking,100464115
635103607,twhimper2w,784181.1,560,savings,66538129
234515553,codeveyb3,784340.69,849,checking,181472554
719898624,fegentanct,785361.49,500,checking,56835616
909177920,fprobets2o,786013.97,658,checking,10989525
895212313,aphilipartap,786214.43,151,checking,429283890
917177461,hrhymesbp,786399.86,104,checking,128684640
607512918,cpetrelli4t,786848.26,975,checking,330991385
730528517,swardroperp4,787154.67,330,checking,92360934
800168618,vthorwarth2l,787631.67,406,savings,110667400
323741465,mdunrige5u,788257.43,330,savings,80419768
928987464,llorenzetti8l,788331.09,530,checking,130363392
363091810,ajarret3,789382.23,104,savings,256818916
942485847,ulodermo,789936.84,239,checking,367525185
399464591,mbutte1f,789970.08,239,money market,80632008
522378663,wbradfortha4,790749.18,949,savings,22975084
138949979,ckendred7p,791126.71,500,checking,425230108
895158637,asimak5x,791609.81,658,savings,6945250
715995281,coxenbury1n,792634.65,429,savings,156557681
820073078,hmerriottoi,792826.24,658,checking,110667400
957333622,nspilsbury3j,793595.12,500,checking,404965963
339785552,ecrosettoa8,794279.58,949,savings,179847186
572724536,delvinsgw,794801.54,239,money market,309341882
386907478,oivanitsa2h,795035.2,239,checking,112072060
782934756,hhouldd8,795531.94,272,checking,64941075
962128071,acamousif,797001.78,778,checking,80632008
102968883,kkuschajj,797114.42,530,savings,192071266
199370508,bcalveleyjf,797178.24,560,checking,364561578
646346822,rdorlingbc,797432.26,902,savings,66066518
946805207,fdomm3a,797691.12,330,checking,306913739
858620774,lmokesmb,797787.79,608,savings,206893753
497363715,rbourner7o,798139.25,949,checking,88697424
545001395,mstratiff2c,798452.33,608,savings,250376367
808092106,gianillidz,799146.61,608,checking,407641442
604609242,shattonhw,799983.64,151,checking,316510562
190888043,bdomaschkebu,800571.15,658,checking,183503887
679785509,dfeekq0,802522.22,272,savings,99492514
779643342,pgillion4,802836.84,949,savings,382291203
100375942,dskymni,803673.13,500,savings,330442631
569680496,wdefreynejk,804144.67,330,checking,83246785
789706327,rchanderspo,804162.03,949,savings,337420368
734100372,nscanesat,804368.24,608,savings,352460109
886636310,jgommeyjn,804369.54,658,savings,110902891
456749603,farnaual,804725.72,406,checking,272381611
361238257,lborwick14,805986.15,844,savings,130931185
715583655,fhawk12,807266.4,949,money market,319818368
289015654,bbritiandk,808931.42,778,checking,254901501
663593582,imellerkk,809816.45,658,checking,230944420
856235677,ikasej0,810428.71,560,checking,251298701
769443067,tdowbekinm8,810611.29,799,checking,393945022
262628486,tdroogan1s,811316.6,815,savings,198035029
573775497,sdondonie,811854.65,849,savings,197746588
570539929,abickstethd3,812388,902,checking,339831946
491214446,tsentenbe,812868.45,429,savings,249589888
133528970,alamacraftok,812922.3,560,savings,366764084
774915562,mmaccafferky3n,814638.36,692,checking,61604969
500969340,ctipens9d,814950.39,291,checking,323026280
472166610,hloobyo1,815000.96,214,savings,43381524
924465567,kraistrick4s,815014.51,429,savings,429351722
603241462,jbinhammu,815404.41,291,checking,387326029
263052109,enapoleonqf,816650.47,844,checking,210517273
395728208,robrollachainfz,816922.19,815,money market,390764211
304414533,tlanderiz,816963.55,239,savings,216279947
351093484,kgilbert8p,816965.1,272,savings,178975819
368933224,jdenleyq9,817429.75,608,checking,322628598
243716787,kbeddowjl,817465.35,827,savings,166431501
